reg	orig_label	true_label	predicted_label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
1	23_PromBiv	Bivalent	Bivalent	0.5	0.0	0.0	0.0	0.1	0.0	0.4	0.0	0.0
1	18_EnhAc	RegPermissive	RegPermissive	0.0	0.0	0.1	0.0	0.0	0.0	0.8	0.0	0.1
1	Repr5	FacultativeHet	FacultativeHet	0.0	0.2	0.0	0.4	0.0	0.4	0.0	0.0	0.0
1	FaireW	RegPermissive	FacultativeHet	0.0	0.2	0.0	0.4	0.0	0.0	0.3	0.0	0.1
1	Gen5'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.3
1	Low6	Quiescent	Quiescent	0.0	0.0	0.0	0.4	0.0	0.5	0.0	0.0	0.1
1	Repr	FacultativeHet	RegPermissive	0.1	0.0	0.0	0.2	0.0	0.0	0.5	0.0	0.2
1	Gen3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4
1	6_Tx	Transcribed	Transcribed	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.9	0.0
1	8_TxWk	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.8	0.1
1	3_TxFlnk	Transcribed	Unclassified	0.2	0.0	0.0	0.0	0.2	0.0	0.2	0.1	0.3
1	EnhW1	RegPermissive	RegPermissive	0.0	0.0	0.1	0.2	0.0	0.0	0.5	0.0	0.2
1	10_TxEnh5'	RegPermissive	Enhancer	0.0	0.1	0.3	0.1	0.0	0.1	0.3	0.1	0.0
1	4_TssFlnkD	RegPermissive	RegPermissive	0.0	0.0	0.0	0.0	0.3	0.0	0.7	0.0	0.0
1	3_TssFlnkU	RegPermissive	RegPermissive	0.1	0.0	0.0	0.0	0.1	0.0	0.8	0.0	0.0
1	EnhWf3	Quiescent	FacultativeHet	0.0	0.1	0.0	0.5	0.0	0.2	0.1	0.0	0.1
1	Gen3'1	Transcribed	Transcribed	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.6	0.2
1	Repr6	FacultativeHet	FacultativeHet	0.0	0.3	0.0	0.5	0.0	0.1	0.1	0.0	0.0
1	PromP2	Bivalent	Promoter	0.2	0.0	0.0	0.1	0.5	0.0	0.2	0.0	0.0
1	8_ZNF/Rpts	ConstitutiveHet	Unclassified	0.0	0.1	0.1	0.2	0.1	0.0	0.2	0.0	0.3
1	Enh	Enhancer	Enhancer	0.0	0.2	0.4	0.0	0.2	0.0	0.0	0.0	0.2
1	Repr6	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.6	0.0	0.3	0.0	0.0	0.0
1	ElonW3	Quiescent	Quiescent	0.0	0.0	0.0	0.4	0.0	0.5	0.0	0.1	0.0
1	Gen3'2	Transcribed	Unclassified	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.8
1	PromP1	Bivalent	FacultativeHet	0.1	0.0	0.0	0.5	0.0	0.0	0.4	0.0	0.0
1	9_EnhA1	Enhancer	Enhancer	0.0	0.0	0.6	0.0	0.0	0.0	0.4	0.0	0.0
1	ElonW	Transcribed	Quiescent	0.0	0.1	0.1	0.1	0.0	0.4	0.2	0.0	0.1
1	CtcfO	Unclassified	Bivalent	0.5	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.3
1	Repr4	FacultativeHet	FacultativeHet	0.0	0.2	0.0	0.7	0.0	0.0	0.1	0.0	0.0
1	Elon	Transcribed	Transcribed	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.8	0.0
1	EnhF	Enhancer	RegPermissive	0.0	0.0	0.3	0.1	0.0	0.0	0.6	0.0	0.0
1	Gen5'1	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	Low2	Quiescent	Quiescent	0.0	0.2	0.0	0.0	0.0	0.6	0.0	0.0	0.2
1	Gen3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	TssF	RegPermissive	Promoter	0.2	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.0
1	Low1	Quiescent	Quiescent	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	6_Weak_Enhancer	RegPermissive	RegPermissive	0.0	0.0	0.1	0.1	0.0	0.0	0.8	0.0	0.0
1	Enh1	Promoter	Promoter	0.0	0.0	0.0	0.1	0.5	0.0	0.4	0.0	0.0
1	10_Txn_Elongation	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	24_ReprPC	FacultativeHet	FacultativeHet	0.0	0.0	0.3	0.5	0.0	0.0	0.0	0.0	0.2
1	14_EnhA2	Enhancer	Enhancer	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
1	Quies	Quiescent	Quiescent	0.0	0.1	0.0	0.0	0.0	0.9	0.0	0.0	0.0
1	5_TxWk	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	9_TxReg	Unclassified	RegPermissive	0.0	0.0	0.0	0.1	0.0	0.0	0.5	0.3	0.1
1	EnhWf	RegPermissive	FacultativeHet	0.0	0.0	0.0	0.4	0.0	0.3	0.2	0.0	0.1
1	Tss	Promoter	Promoter	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	0.0
1	Repr1	FacultativeHet	Unclassified	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.6
1	Low3	Quiescent	Quiescent	0.0	0.1	0.0	0.0	0.0	0.7	0.0	0.0	0.2
1	15_EnhBiv	Bivalent	Bivalent	0.7	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0
1	Repr4	FacultativeHet	FacultativeHet	0.0	0.0	0.0	0.4	0.0	0.1	0.4	0.1	0.0
1	13_Heterochrom/lo	Quiescent	Quiescent	0.0	0.2	0.0	0.1	0.0	0.7	0.0	0.0	0.0
1	Quies	Quiescent	Quiescent	0.0	0.0	0.0	0.3	0.0	0.7	0.0	0.0	0.0
1	PromP	Bivalent	Bivalent	0.4	0.0	0.0	0.2	0.2	0.0	0.2	0.0	0.0
1	Low5	Quiescent	Quiescent	0.0	0.1	0.0	0.4	0.0	0.5	0.0	0.0	0.0
1	EnhF3	Promoter	RegPermissive	0.1	0.0	0.1	0.2	0.1	0.0	0.4	0.0	0.1
1	14_ReprPCWk	FacultativeHet	FacultativeHet	0.0	0.0	0.0	0.9	0.0	0.0	0.1	0.0	0.0
1	11_BivFlnk	Bivalent	Bivalent	0.8	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0
1	13_EnhA1	Enhancer	Enhancer	0.1	0.0	0.8	0.0	0.0	0.0	0.1	0.0	0.0
1	ElonW	Transcribed	Transcribed	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.9	0.0
1	Repr4	Bivalent	RegPermissive	0.0	0.0	0.0	0.4	0.0	0.0	0.6	0.0	0.0
1	Quies	Quiescent	Quiescent	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.0	0.0
1	EnhF1	RegPermissive	FacultativeHet	0.0	0.0	0.0	0.7	0.0	0.0	0.3	0.0	0.0
1	9_Txn_Transition	Transcribed	Transcribed	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.5	0.3
1	Elon	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	Low2	ConstitutiveHet	Unclassified	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.6
1	1_TssA	Promoter	Promoter	0.0	0.0	0.0	0.0	0.6	0.0	0.4	0.0	0.0
1	Enh	Enhancer	Enhancer	0.0	0.2	0.6	0.0	0.0	0.0	0.2	0.0	0.0
1	Enh	Enhancer	Enhancer	0.0	0.2	0.7	0.0	0.0	0.0	0.1	0.0	0.0
1	EnhWF	RegPermissive	RegPermissive	0.0	0.0	0.0	0.1	0.0	0.0	0.9	0.0	0.0
1	EnhP	Bivalent	FacultativeHet	0.0	0.0	0.2	0.5	0.0	0.0	0.1	0.0	0.2
1	Low5	Quiescent	FacultativeHet	0.0	0.0	0.0	0.5	0.0	0.3	0.1	0.1	0.0
1	Low1	Quiescent	Quiescent	0.0	0.2	0.0	0.0	0.0	0.7	0.0	0.1	0.0
1	10_EnhA2	Enhancer	RegPermissive	0.0	0.0	0.2	0.1	0.0	0.0	0.6	0.0	0.1
1	ElonW1	Quiescent	Transcribed	0.0	0.0	0.0	0.2	0.0	0.3	0.1	0.4	0.0
1	Enh2	RegPermissive	RegPermissive	0.1	0.0	0.2	0.0	0.0	0.0	0.7	0.0	0.0
1	13_Het	ConstitutiveHet	ConstitutiveHet	0.0	0.4	0.0	0.1	0.0	0.4	0.0	0.0	0.1
1	Low4	ConstitutiveHet	Quiescent	0.0	0.3	0.0	0.2	0.0	0.5	0.0	0.0	0.0
1	22_PromP	Promoter	RegPermissive	0.1	0.0	0.1	0.2	0.1	0.0	0.4	0.0	0.1
1	Quies	Quiescent	Quiescent	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	3_Poised_Promoter	Bivalent	Bivalent	0.6	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0
1	Gen3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.9	0.0
1	ElonW	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	Faire	Unclassified	Quiescent	0.0	0.4	0.0	0.0	0.0	0.6	0.0	0.0	0.0
1	Low6	Quiescent	Quiescent	0.0	0.1	0.0	0.1	0.0	0.8	0.0	0.0	0.0
1	8_Insulator	Unclassified	Unclassified	0.0	0.0	0.1	0.2	0.0	0.0	0.1	0.0	0.6
1	12_EnhBiv	Bivalent	Bivalent	0.6	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0
1	Low3	ConstitutiveHet	RegPermissive	0.0	0.2	0.0	0.2	0.0	0.0	0.3	0.1	0.2
1	9_Het	ConstitutiveHet	ConstitutiveHet	0.0	0.6	0.0	0.3	0.0	0.1	0.0	0.0	0.0
1	Repr3	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.4	0.0	0.2	0.2	0.1	0.0
1	20_ZNF/Rpts	ConstitutiveHet	Transcribed	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.5	0.3
1	Repr5	FacultativeHet	FacultativeHet	0.0	0.0	0.0	0.6	0.0	0.4	0.0	0.0	0.0
1	ElonW2	Quiescent	Quiescent	0.0	0.1	0.0	0.2	0.0	0.6	0.0	0.0	0.1
1	TssF	RegPermissive	Unclassified	0.1	0.0	0.0	0.1	0.0	0.0	0.3	0.1	0.4
1	Ctcf	Unclassified	ConstitutiveHet	0.0	0.4	0.0	0.2	0.0	0.0	0.1	0.1	0.2
1	Repr1	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.3	0.0	0.1	0.2	0.2	0.1
1	Repr2	FacultativeHet	Bivalent	0.7	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0
1	3_PromD1	RegPermissive	Bivalent	0.5	0.0	0.0	0.0	0.4	0.0	0.1	0.0	0.0
1	Quies	Quiescent	Quiescent	0.0	0.1	0.0	0.0	0.0	0.9	0.0	0.0	0.0
1	EnhF1	Enhancer	Enhancer	0.1	0.0	0.7	0.0	0.0	0.0	0.0	0.1	0.1
1	EnhW2	RegPermissive	Quiescent	0.0	0.0	0.0	0.2	0.0	0.4	0.3	0.0	0.1
1	ReprW	FacultativeHet	FacultativeHet	0.0	0.3	0.0	0.4	0.0	0.1	0.2	0.0	0.0
1	DnaseU	RegPermissive	RegPermissive	0.0	0.0	0.0	0.2	0.0	0.0	0.8	0.0	0.0
1	Low7	Quiescent	Quiescent	0.0	0.2	0.0	0.1	0.0	0.6	0.0	0.0	0.1
1	2_Weak_Promoter	Promoter	RegPermissive	0.1	0.0	0.0	0.0	0.2	0.0	0.7	0.0	0.0
1	ReprD	FacultativeHet	RegPermissive	0.3	0.0	0.0	0.2	0.0	0.0	0.4	0.0	0.1
1	6_TxWk	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2
1	Gen5'2	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1
1	Elon1	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	Tss	Promoter	Bivalent	0.6	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0
1	EnhF1	Enhancer	RegPermissive	0.0	0.0	0.3	0.2	0.1	0.0	0.4	0.0	0.0
1	PromF	RegPermissive	Bivalent	0.6	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.1
1	21_Het	ConstitutiveHet	ConstitutiveHet	0.0	0.7	0.0	0.0	0.0	0.1	0.0	0.0	0.2
1	PromP	Bivalent	Bivalent	0.8	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
1	7_Enh	RegPermissive	RegPermissive	0.0	0.0	0.2	0.0	0.0	0.0	0.8	0.0	0.0
1	Low2	Quiescent	ConstitutiveHet	0.0	0.4	0.0	0.3	0.0	0.3	0.0	0.0	0.0
1	Faire	Unclassified	FacultativeHet	0.0	0.0	0.0	0.4	0.0	0.1	0.4	0.1	0.0
1	7_Tx3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	ElonW	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1
1	PromF	RegPermissive	RegPermissive	0.0	0.0	0.1	0.0	0.2	0.0	0.5	0.0	0.2
1	Low	Quiescent	Quiescent	0.0	0.1	0.0	0.2	0.0	0.6	0.0	0.0	0.1
1	PromF	RegPermissive	RegPermissive	0.2	0.0	0.1	0.0	0.3	0.0	0.4	0.0	0.0
1	2_TssFlnk	RegPermissive	Promoter	0.2	0.0	0.0	0.1	0.4	0.0	0.3	0.0	0.0
1	Low2	Quiescent	Quiescent	0.0	0.3	0.0	0.0	0.0	0.7	0.0	0.0	0.0
1	PromF	RegPermissive	Enhancer	0.1	0.0	0.7	0.0	0.0	0.0	0.2	0.0	0.0
1	1_TssA	Promoter	Promoter	0.1	0.0	0.0	0.0	0.8	0.0	0.1	0.0	0.0
1	EnhWf	RegPermissive	RegPermissive	0.0	0.0	0.2	0.0	0.0	0.0	0.8	0.0	0.0
1	Repr5	FacultativeHet	Quiescent	0.0	0.1	0.0	0.0	0.0	0.6	0.0	0.0	0.3
1	Repr7	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.5	0.0	0.4	0.0	0.0	0.0
1	Low4	Quiescent	FacultativeHet	0.0	0.2	0.0	0.5	0.0	0.1	0.0	0.0	0.2
1	CtcfO	Unclassified	Unclassified	0.0	0.0	0.0	0.1	0.1	0.0	0.2	0.0	0.6
1	Low5	Quiescent	Quiescent	0.0	0.0	0.0	0.1	0.0	0.8	0.0	0.0	0.1
1	Elon	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.0
1	EnhF2	RegPermissive	RegPermissive	0.0	0.0	0.1	0.2	0.0	0.0	0.5	0.1	0.1
1	Elon	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	11_EnhWk	RegPermissive	RegPermissive	0.0	0.1	0.1	0.0	0.1	0.0	0.7	0.0	0.0
1	Repr2	FacultativeHet	RegPermissive	0.0	0.0	0.0	0.3	0.0	0.1	0.5	0.0	0.1
1	14_Repetitive/CNV	ConstitutiveHet	FacultativeHet	0.0	0.2	0.0	0.4	0.0	0.2	0.0	0.0	0.2
1	Low3	ConstitutiveHet	FacultativeHet	0.0	0.0	0.0	0.5	0.0	0.2	0.3	0.0	0.0
1	Art	Unclassified	Unclassified	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.6
1	ElonW	Transcribed	Transcribed	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.7	0.1
1	EnhWf2	RegPermissive	FacultativeHet	0.0	0.0	0.0	0.5	0.0	0.1	0.1	0.0	0.3
1	EnhW	RegPermissive	RegPermissive	0.1	0.0	0.3	0.1	0.0	0.0	0.4	0.0	0.1
1	Quies	Quiescent	Quiescent	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	Tss	Promoter	Promoter	0.0	0.0	0.0	0.0	0.7	0.0	0.2	0.0	0.1
1	Enh	Enhancer	Enhancer	0.0	0.0	0.4	0.1	0.1	0.0	0.4	0.0	0.0
1	H4K20	Unclassified	Quiescent	0.0	0.0	0.0	0.1	0.0	0.3	0.3	0.0	0.3
1	Repr3	FacultativeHet	FacultativeHet	0.0	0.0	0.0	0.9	0.0	0.1	0.0	0.0	0.0
1	Pol2	Unclassified	ConstitutiveHet	0.0	0.4	0.0	0.2	0.0	0.0	0.0	0.2	0.2
1	Repr2	FacultativeHet	Bivalent	0.3	0.2	0.1	0.1	0.0	0.0	0.2	0.0	0.1
1	17_EnhW2	RegPermissive	RegPermissive	0.0	0.1	0.1	0.0	0.0	0.0	0.8	0.0	0.0
1	Low1	Quiescent	ConstitutiveHet	0.0	0.5	0.0	0.1	0.0	0.3	0.0	0.0	0.1
1	Low4	FacultativeHet	RegPermissive	0.0	0.2	0.0	0.1	0.0	0.2	0.5	0.0	0.0
1	EnhW	Quiescent	ConstitutiveHet	0.0	0.6	0.0	0.0	0.0	0.3	0.0	0.0	0.1
1	Elon2	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1	Gen5'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.0
1	15_Quies	Quiescent	Quiescent	0.0	0.0	0.0	0.1	0.0	0.9	0.0	0.0	0.0
1	10_TssBiv	Bivalent	Bivalent	0.7	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0
1	17_ReprPCWk	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.8	0.0	0.1	0.0	0.0	0.0
1	13_ReprPC	FacultativeHet	FacultativeHet	0.2	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0
1	Gen5'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.3
1	EnhWf1	RegPermissive	RegPermissive	0.0	0.1	0.1	0.2	0.0	0.0	0.6	0.0	0.0
1	CtcfO	Unclassified	Unclassified	0.0	0.1	0.1	0.1	0.0	0.1	0.2	0.0	0.4
1	CtcfO	Unclassified	Unclassified	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
1	11_Weak_Txn	Transcribed	Unclassified	0.0	0.1	0.0	0.0	0.0	0.2	0.2	0.2	0.3
1	Gen3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.3
1	11_TxEnh3'	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.2
1	DnaseD	RegPermissive	Unclassified	0.0	0.0	0.0	0.2	0.1	0.0	0.1	0.0	0.6
1	CtcfO	Unclassified	Unclassified	0.1	0.0	0.1	0.2	0.0	0.0	0.1	0.0	0.5
1	Low2	ConstitutiveHet	Quiescent	0.0	0.1	0.0	0.1	0.0	0.7	0.1	0.0	0.0
1	Low4	Quiescent	Transcribed	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.7	0.2
1	EnhF	Enhancer	RegPermissive	0.0	0.0	0.4	0.1	0.0	0.0	0.5	0.0	0.0
1	16_EnhW1	RegPermissive	Bivalent	0.3	0.0	0.3	0.1	0.0	0.0	0.3	0.0	0.0
1	Repr3	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.5	0.0	0.3	0.1	0.0	0.0
1	Low3	Quiescent	ConstitutiveHet	0.0	0.7	0.0	0.1	0.0	0.2	0.0	0.0	0.0
1	1_Active_Promoter	Promoter	Promoter	0.1	0.0	0.0	0.0	0.6	0.0	0.3	0.0	0.0
1	14_TssBiv	Bivalent	Bivalent	0.6	0.0	0.0	0.1	0.2	0.0	0.1	0.0	0.0
1	2_TssAFlnk	RegPermissive	RegPermissive	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.0
1	Low3	ConstitutiveHet	ConstitutiveHet	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.0	0.2
1	4_PromD2	RegPermissive	RegPermissive	0.0	0.0	0.1	0.0	0.0	0.0	0.4	0.2	0.3
1	EnhF2	RegPermissive	Enhancer	0.0	0.0	0.4	0.1	0.0	0.2	0.2	0.1	0.0
1	15_EnhAF	RegPermissive	Enhancer	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
1	1_TssA	Promoter	Promoter	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	0.0
1	TssF	RegPermissive	RegPermissive	0.0	0.0	0.1	0.0	0.1	0.0	0.5	0.2	0.1
1	Ctcf	Unclassified	FacultativeHet	0.1	0.1	0.0	0.6	0.0	0.1	0.1	0.0	0.0
1	Repr1	FacultativeHet	FacultativeHet	0.0	0.0	0.1	0.5	0.0	0.0	0.2	0.0	0.2
1	Repr4	FacultativeHet	Quiescent	0.0	0.2	0.0	0.2	0.0	0.6	0.0	0.0	0.0
2	4_Tx	Transcribed	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
2	5_Tx5'	Unclassified	Unclassified	0.0	0.15	0.0	0.075	0.0	0.20833333333333331	0.15	0.0	0.41666666666666663
2	8_EnhG2	Unclassified	Transcribed	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.5499999999999999	0.35
2	2_PromU	RegPermissive	Bivalent	0.6	0.0	0.0	0.0	0.2	0.0	0.1	0.0	0.1
2	12_ZNF/Rpts	ConstitutiveHet	Unclassified	0.03333333333333333	0.025	0.3	0.15833333333333333	0.0	0.025	0.05	0.0	0.4083333333333333
2	Repr3	FacultativeHet	FacultativeHet	0.0	0.15	0.0	0.65	0.0	0.125	0.025	0.05	0.0
2	Repr1	FacultativeHet	Unclassified	0.1	0.0	0.0	0.18333333333333332	0.0	0.0	0.35	0.0	0.36666666666666664
2	Repr2	FacultativeHet	Bivalent	0.5416666666666666	0.0	0.0	0.075	0.2	0.0	0.1	0.0	0.08333333333333333
2	CtcfO	Unclassified	Unclassified	0.0	0.0	0.0	0.05	0.0	0.0	0.21666666666666665	0.3	0.4333333333333334
2	12_Repressed	FacultativeHet	FacultativeHet	0.0	0.1	0.0	0.41666666666666663	0.0	0.05	0.3333333333333333	0.1	0.0
2	Low1	Quiescent	Quiescent	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.05
2	7_EnhG1	Unclassified	Transcribed	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.5333333333333333	0.43809523809523815
2	6_EnhG	Unclassified	Transcribed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666666	0.13333333333333333
2	EnhPr	Promoter	Enhancer	0.03333333333333333	0.0	0.4333333333333333	0.03333333333333333	0.06666666666666667	0.0	0.33333333333333337	0.1	0.0
2	15_Repetitive/CNV	ConstitutiveHet	ConstitutiveHet	0.0	0.55	0.0	0.2	0.0	0.25	0.0	0.0	0.0
